OrderLineID;Date;SKU;DealerID;RegionID;QtaOrdinata;QtaEvasa;PrezzoUnitario;RicavoRiga;CostoRiga;TipoOrdine;SLA_richiesto_gg;FlagStockout;FlagOTIF
10278;2025-06-30;MLT-03-0325;D004;R1;1;1;691,63;691,63;518,35;Stock;5;0;1
10279;2025-05-13;MLT-07-0262;D086;R2;3;3;361,94;1085,82;903,36;Stock;3;0;1
10280;2024-08-03;MT-06-0073;D039;R1;3;3;35,22;105,66;66,45;Stock;3;0;1
10281;2024-02-29;MT-04-0156;D125;R4;1;1;470,53;470,53;329,85;Stock;2;0;1
10282;2024-07-15;AWP-09-0671;D005;R1;9;9;196,15;1765,35;1211,67;Stock;5;0;1
10283;2025-11-22;MT-08-0175;D034;R1;1;0;12,07;12,07;7,2;Stock;2;1;0
10284;2025-12-12;MT-03-0108;D128;R4;1;1;367,15;367,15;270,82;Stock;2;0;1
10285;2025-12-05;LOAD-02-0711;D027;R1;1;1;102,49;102,49;74,91;Stock;3;0;1
10286;2025-04-13;MT-07-0119;D030;R1;1;1;287,01;287,01;217,78;VOR;1;0;1
10287;2024-10-20;MI-MC-10-0481;D068;R2;1;0;449,14;449,14;307,16;Stock;2;1;0
10288;2024-06-14;LOAD-06-0776;D032;R1;4;0;170,97;683,88;519,12;VOR;1;1;0
10289;2025-02-04;MLT-09-0340;D053;R2;1;1;330,11;330,11;210,14;Stock;5;0;0
10290;2025-05-08;LOAD-M-08-0856;D015;R1;1;1;59,43;59,43;33,93;Stock;3;0;1
10291;2024-06-26;AWP-10-0643;D019;R1;3;3;270,78;812,34;553,56;Stock;2;0;1
10292;2024-01-23;MT-04-0028;D076;R2;3;3;517,07;1551,21;1215,96;Stock;5;0;1
10293;2024-09-20;MT-03-0110;D050;R2;1;1;265,07;265,07;211,48;VOR;1;0;1
10294;2024-04-08;MT-08-0027;D023;R1;1;1;60,26;60,26;35,35;Stock;5;0;1
10295;2024-02-22;MT-05-0173;D017;R1;1;1;141,71;141,71;99,96;Stock;5;0;1
10296;2024-11-04;MLT-01-0301;D026;R1;1;0;55,83;55,83;34,34;Stock;5;1;0
10297;2025-06-07;MT-03-0035;D077;R2;2;2;221,62;443,24;335,04;VOR;1;0;1
10298;2025-07-30;MLT-09-0212;D045;R1;1;1;270,59;270,59;176,03;Stock;5;0;1
10299;2025-02-04;MT-03-0047;D015;R1;1;1;372,19;372,19;300,55;Stock;3;0;1
10300;2024-07-15;MI-MC-03-0517;D059;R2;1;1;508,26;508,26;379,89;Stock;3;0;1
10301;2025-06-27;MRT-07-0380;D069;R2;2;2;467,61;935,22;844,88;VOR;1;0;1
10302;2024-05-01;MT-08-0019;D119;R3;1;1;18,87;18,87;11,55;Stock;5;0;1
10303;2025-01-17;LOAD-M-10-0819;D105;R3;1;1;532,82;532,82;431,71;Stock;2;0;1
10304;2024-10-18;LOAD-04-0705;D009;R1;1;1;511,93;511,93;361,65;Stock;5;0;1
10305;2025-10-03;MT-06-0181;D128;R4;2;2;120,81;241,62;169,12;Stock;3;0;1
10306;2024-10-08;MLT-07-0227;D066;R2;1;1;132,63;132,63;112,09;Stock;5;0;1
10307;2024-10-19;MLT-06-0361;D026;R1;2;2;58,73;117,46;85,26;Stock;3;0;1
10308;2025-06-19;MI-MC-10-0481;D009;R1;1;1;449,14;449,14;307,16;Stock;3;0;1
10309;2025-09-28;MT-02-0158;D104;R3;8;8;334,7;2677,6;1913,84;Stock;2;0;1
10310;2025-06-01;MT-10-0030;D030;R1;5;5;557,28;2786,4;1818,35;Stock;5;0;1
10311;2024-05-08;MRT-09-0439;D019;R1;2;2;217,83;435,66;248,38;Stock;3;0;1
10312;2024-02-06;MLT-01-0273;D089;R2;9;9;67,03;603,27;334,62;VOR;1;0;1
10313;2025-03-21;MLT-07-0255;D069;R2;1;1;494,42;494,42;468,57;VOR;1;0;1
10314;2024-04-19;MLT-03-0291;D031;R1;3;3;636,88;1910,64;1426,47;Stock;2;0;1
10315;2025-11-21;TMM-08-0580;D078;R2;5;5;11,34;56,7;36,85;Stock;5;0;1
10316;2025-05-18;MT-08-0175;D106;R3;1;1;12,07;12,07;7,2;Stock;2;0;1
10317;2024-12-07;LOAD-M-03-0863;D044;R1;1;1;132,15;132,15;97,61;Stock;5;0;1
10318;2025-05-17;MLT-07-0311;D112;R3;1;0;377,91;377,91;340,55;Stock;5;1;0
10319;2025-04-15;MLT-01-0285;D098;R3;4;4;26,94;107,76;64,44;Stock;3;0;1
10320;2024-10-28;MT-05-0075;D064;R2;1;1;235,31;235,31;163,45;Stock;2;0;1
10321;2024-05-31;MT-02-0071;D052;R2;1;1;302,44;302,44;225,04;Stock;2;0;1
10322;2024-03-28;LOAD-M-06-0831;D106;R3;1;1;167,45;167,45;118,08;Stock;3;0;1
10323;2024-08-27;MLT-06-0365;D092;R2;2;2;183,99;367,98;263,92;Stock;5;0;1
10324;2024-10-19;MT-07-0094;D019;R1;1;1;517,0;517,0;443,98;Stock;2;0;1
10325;2025-05-20;MT-07-0094;D010;R1;1;1;469,03;469,03;443,98;VOR;1;0;1
10326;2025-06-14;MLT-01-0206;D068;R2;1;1;37,03;37,03;21,54;Stock;2;0;1
10327;2025-01-02;AWP-01-0684;D004;R1;2;2;58,42;116,84;71,74;VOR;1;0;1
10328;2024-01-02;MT-01-0132;D100;R3;2;2;56,79;113,58;73,78;Stock;2;0;1
10329;2025-12-11;MI-MC-07-0478;D070;R2;1;1;484,98;484,98;372,49;Stock;3;0;1
10330;2025-02-10;MT-08-0175;D021;R1;2;2;11,57;23,14;14,4;Stock;5;0;1
10331;2024-11-04;MT-09-0090;D045;R1;5;5;133,05;665,25;389,85;Stock;3;0;1
10332;2025-11-04;MT-03-0169;D027;R1;2;2;411,69;823,38;574,66;Stock;2;0;1
10333;2024-03-04;MRT-07-0453;D042;R1;2;2;512,52;1025,04;896,08;VOR;1;0;1
10334;2025-07-13;LOAD-04-0705;D032;R1;4;4;484,4;1937,6;1446,6;Stock;3;0;1
10335;2025-08-31;MT-02-0193;D036;R1;6;6;263,67;1582,02;1122,06;Stock;5;0;0
10336;2025-04-28;MLT-03-0280;D022;R1;1;0;334,93;334,93;257,86;VOR;1;1;0
10337;2025-03-14;MT-07-0014;D068;R2;1;1;334,55;334,55;264,04;VOR;1;0;0
10338;2024-03-02;MLT-06-0361;D011;R1;1;1;61,26;61,26;42,63;Stock;3;0;1
10339;2024-11-21;MI-MC-10-0481;D002;R1;1;1;449,14;449,14;307,16;Stock;5;0;1
10340;2024-11-28;MLT-04-0247;D005;R1;1;1;278,57;278,57;205,76;VOR;1;0;1
10341;2024-01-01;MT-07-0177;D084;R2;3;3;197,49;592,47;504,54;Stock;2;0;1
10342;2025-10-21;MLT-08-0205;D050;R2;1;1;42,98;42,98;27,22;Stock;5;0;1
10343;2024-07-19;MLT-05-0219;D006;R1;14;14;218,22;3055,08;2023,98;VOR;1;0;1
10344;2024-07-04;LOAD-04-0707;D117;R3;2;0;406,86;813,72;630,84;Stock;2;1;0
10345;2025-11-06;MLT-02-0210;D064;R2;1;1;282,74;282,74;211,29;Stock;3;0;1
10346;2025-01-11;MT-09-0170;D032;R1;13;13;110,26;1433,38;1016,47;VOR;1;0;1
10347;2024-05-25;MT-02-0158;D072;R2;1;0;368,93;368,93;239,23;Stock;3;1;0
10348;2025-11-15;AWP-03-0700;D020;R1;1;1;311,01;311,01;266,13;Stock;5;0;1
10349;2025-06-18;MT-07-0119;D042;R1;1;1;275,18;275,18;217,78;Stock;5;0;1
10350;2025-07-21;MRT-10-0426;D102;R3;1;1;482,25;482,25;334,46;Stock;5;0;1
10351;2024-02-15;MI-MC-07-0524;D108;R3;1;1;208,82;208,82;174,16;Stock;3;0;1
10352;2025-09-12;MT-08-0121;D023;R1;1;1;52,86;52,86;32,37;Stock;2;0;1
10353;2025-10-06;MLT-04-0303;D024;R1;2;0;202,79;405,58;310,94;Stock;2;1;0
10354;2025-02-04;MI-MC-02-0530;D088;R2;1;0;350,03;350,03;278,83;Stock;3;1;0
10355;2024-10-05;MLT-04-0367;D022;R1;2;2;712,18;1424,36;971,02;Stock;5;0;1
10356;2025-06-03;MT-06-0082;D001;R1;1;1;80,02;80,02;52,14;Stock;3;0;1
10357;2024-05-26;MLT-09-0243;D034;R1;1;1;301,22;301,22;178,56;VOR;1;0;1
10358;2024-07-07;MI-MC-09-0475;D064;R2;5;5;300,86;1504,3;902,6;VOR;1;0;1
10359;2024-07-17;MI-MC-05-0523;D027;R1;4;4;146,98;587,92;403,68;Stock;2;0;1
10360;2025-06-14;LOAD-06-0765;D040;R1;1;1;174,03;174,03;129,87;Stock;2;0;1
10361;2024-06-22;LOAD-04-0781;D096;R3;2;2;892,31;1784,62;1352,86;Stock;3;0;1
10362;2025-03-30;MLT-10-0362;D002;R1;1;1;470,23;470,23;312,47;Stock;3;0;1
10363;2025-07-28;MT-09-0170;D035;R1;1;1;116,53;116,53;78,19;Stock;2;0;0
10364;2025-06-24;MT-04-0093;D046;R1;1;1;479,94;479,94;391,59;Stock;3;0;1
10365;2025-11-15;AWP-08-0639;D134;R4;1;1;19,53;19,53;11,84;Stock;3;0;1
10366;2025-04-26;MLT-03-0325;D064;R2;1;1;691,63;691,63;518,35;Stock;5;0;1
10367;2024-04-06;MRT-04-0447;D111;R3;1;1;769,68;769,68;650,73;Stock;2;0;1
10368;2024-05-23;MLT-04-0245;D119;R3;4;4;160,17;640,68;459,52;Stock;5;0;1
10369;2024-04-23;MRT-10-0448;D031;R1;4;4;165,76;663,04;462,6;Stock;2;0;1
10370;2025-06-14;MT-07-0119;D024;R1;2;2;275,18;550,36;435,56;Stock;3;0;1
10371;2024-05-20;MLT-07-0271;D123;R4;1;1;468,69;468,69;406,2;Stock;3;0;1
10372;2024-05-30;MRT-06-0400;D004;R1;1;1;97,31;97,31;62,78;Stock;3;0;1
10373;2025-09-09;MLT-06-0312;D063;R2;2;2;181,59;363,18;267,84;VOR;1;0;1
10374;2024-04-17;MLT-09-0340;D077;R2;1;1;330,11;330,11;210,14;Stock;2;0;1
10375;2024-02-28;MLT-04-0258;D056;R2;2;2;258,83;517,66;352,9;Stock;3;0;1
10376;2025-10-16;LOAD-07-0770;D048;R2;3;3;482,92;1448,76;1331,85;Stock;2;0;1
10377;2025-06-25;MLT-02-0337;D059;R2;2;2;121,14;242,28;162,6;VOR;1;0;1
10378;2025-04-19;MT-03-0108;D102;R3;1;1;367,15;367,15;270,82;Stock;2;0;1
10379;2024-08-05;MT-03-0136;D043;R1;2;2;281,94;563,88;374,38;Stock;3;0;0
10380;2024-02-16;MT-08-0174;D058;R2;1;0;12,71;12,71;7,36;Stock;3;1;0
10381;2025-05-10;MRT-08-0446;D020;R1;1;1;11,71;11,71;7,28;Stock;5;0;1
10382;2025-05-17;MLT-10-0204;D016;R1;2;2;167,84;335,68;234,26;VOR;1;0;1
10383;2024-09-08;MT-09-0162;D137;R4;1;1;302,03;302,03;192,43;Stock;5;0;1
10384;2024-02-27;MRT-10-0415;D018;R1;1;1;171,6;171,6;120,48;Stock;3;0;1
10385;2025-01-12;LOAD-05-0728;D077;R2;5;5;95,46;477,3;343,35;Stock;2;0;1
10386;2024-11-14;MT-03-0033;D013;R1;1;1;155,29;155,29;112,04;Stock;2;0;1
10387;2025-04-05;MLT-09-0340;D084;R2;4;4;330,11;1320,44;840,56;VOR;1;0;1
10388;2024-11-08;MLT-06-0283;D116;R3;3;3;128,88;386,64;259,41;VOR;1;0;1
10389;2024-07-15;MRT-02-0440;D016;R1;1;0;318,08;318,08;240,1;Stock;5;1;0
10390;2025-11-18;MLT-03-0195;D081;R2;2;2;646,11;1292,22;937,86;Stock;3;0;1
10391;2024-07-06;MLT-05-0219;D053;R2;1;1;230,62;230,62;144,57;Stock;2;0;1
10392;2025-06-27;MRT-03-0387;D058;R2;1;1;437,53;437,53;330,18;Stock;5;0;1
10393;2025-12-13;MLT-09-0340;D119;R3;1;1;330,11;330,11;210,14;Stock;3;0;1
10394;2025-03-17;AWP-08-0662;D069;R2;1;1;56,65;56,65;34,37;Stock;5;0;1
10395;2024-07-02;MLT-05-0219;D078;R2;1;1;218,22;218,22;144,57;Stock;2;0;1
10396;2024-07-22;MT-08-0174;D003;R1;1;0;11,53;11,53;7,36;Stock;5;1;0
10397;2024-02-15;MLT-10-0254;D014;R1;3;3;320,17;960,51;704,37;Stock;3;0;1
10398;2024-10-06;LOAD-05-0794;D015;R1;1;1;54,85;54,85;33,91;Stock;5;0;1
10399;2025-07-25;LOAD-M-05-0814;D129;R4;1;1;134,99;134,99;79,18;VOR;1;0;1
10400;2025-12-05;MT-10-0128;D004;R1;2;2;317,11;634,22;428,28;Stock;2;0;1
10401;2025-09-15;LOAD-03-0737;D005;R1;5;5;277,13;1385,65;1032,95;Stock;3;0;1
10402;2025-01-10;MT-04-0147;D034;R1;1;1;290,4;290,4;224,53;Stock;3;0;1
10403;2025-03-13;MT-02-0193;D109;R3;5;5;252,79;1263,95;935,05;Stock;5;0;1
10404;2025-08-03;MI-MC-01-0531;D065;R2;1;0;22,38;22,38;15,11;Stock;2;1;0
10405;2025-09-29;MLT-09-0340;D110;R3;5;5;312,36;1561,8;1050,7;VOR;1;0;1
10406;2025-08-17;MT-01-0127;D020;R1;1;1;66,77;66,77;40,89;Stock;3;0;1
10407;2025-05-12;MLT-05-0327;D066;R2;1;1;98,07;98,07;71,18;Stock;3;0;1
10408;2024-10-30;MT-08-0037;D098;R3;7;7;28,55;199,85;101,57;Stock;3;0;1
10409;2025-03-07;MLT-02-0292;D075;R2;1;1;154,67;154,67;107,31;Stock;3;0;1
10410;2024-03-22;MT-07-0119;D105;R3;4;4;260,38;1041,52;871,12;Stock;5;0;1
10411;2024-08-21;MI-MC-04-0545;D086;R2;3;3;171,53;514,59;368,7;Stock;5;0;1
10412;2025-06-08;MT-03-0085;D038;R1;1;1;130,8;130,8;100,33;VOR;1;0;1
10413;2025-01-31;MLT-06-0312;D091;R2;1;1;181,59;181,59;133,92;VOR;1;0;1
10414;2024-08-20;MI-MC-06-0480;D082;R2;3;3;153,98;461,94;280,5;Stock;5;0;1
10415;2024-06-25;LOAD-M-10-0838;D101;R3;1;1;397,6;397,6;318,53;Stock;3;0;1
10416;2024-10-19;MT-07-0094;D020;R1;1;1;469,03;469,03;443,98;Stock;5;0;1
10417;2024-05-22;MI-MC-05-0477;D047;R1;12;12;85,19;1022,28;694,44;Stock;5;0;1
10418;2025-09-03;MLT-02-0344;D118;R3;1;1;286,75;286,75;181,81;VOR;1;0;1
10419;2025-04-06;MLT-02-0230;D112;R3;5;5;366,35;1831,75;1332,2;Stock;5;0;1
10420;2024-02-24;MLT-04-0306;D116;R3;5;5;915,07;4575,35;3453,65;Stock;3;0;1
10421;2024-10-13;MT-07-0167;D109;R3;1;1;527,83;527,83;433,62;Stock;2;0;0
10422;2025-02-11;MLT-06-0312;D087;R2;1;1;181,59;181,59;133,92;Stock;5;0;1
10423;2024-01-11;MLT-01-0211;D001;R1;2;2;38,42;76,84;43,58;Stock;5;0;1
10424;2025-06-20;TMM-04-0592;D064;R2;5;0;590,93;2954,65;2379,6;Stock;2;1;0
10425;2025-11-19;LOAD-M-10-0835;D021;R1;2;2;268,93;537,86;373,6;Stock;5;0;1
10426;2024-08-13;MLT-09-0340;D007;R1;1;1;330,11;330,11;210,14;Stock;5;0;1
10427;2025-07-05;MT-04-0113;D048;R2;2;2;230,35;460,7;380,6;Stock;5;0;1
10428;2025-02-08;MT-02-0071;D091;R2;4;4;286,18;1144,72;900,16;VOR;1;0;0
10429;2025-02-26;MT-03-0105;D038;R1;2;2;454,64;909,28;745,0;Stock;2;0;1
10430;2024-10-05;MT-08-0186;D045;R1;10;10;62,29;622,9;347,6;VOR;1;0;0
10431;2025-10-05;LOAD-01-0732;D090;R2;2;0;50,77;101,54;63,22;Stock;2;1;0
10432;2024-06-26;MRT-07-0453;D122;R3;1;1;512,52;512,52;448,04;Stock;5;0;1
10433;2024-03-26;MT-05-0013;D006;R1;5;5;69,56;347,8;256,9;Stock;5;0;1
10434;2025-01-26;MLT-05-0244;D032;R1;1;1;79,27;79,27;59,81;Stock;3;0;1
10435;2024-02-13;MT-02-0159;D005;R1;2;2;141,48;282,96;223,8;Stock;3;0;1
10436;2025-01-15;MT-07-0119;D094;R3;1;1;287,01;287,01;217,78;Stock;3;0;1
10437;2024-10-31;LOAD-M-10-0819;D068;R2;3;0;563,1;1689,3;1295,13;Stock;3;1;0
10438;2025-10-30;LOAD-04-0716;D005;R1;2;2;434,42;868,84;721,74;Stock;2;0;1
10439;2024-10-12;MT-08-0130;D023;R1;1;1;23,64;23,64;12,62;Stock;3;0;1
10440;2025-06-10;MLT-10-0333;D040;R1;1;1;423,28;423,28;301,3;Stock;5;0;1
10441;2024-11-26;LOAD-02-0703;D041;R1;1;1;335,67;335,67;235,31;VOR;1;0;1
10442;2025-01-23;MRT-10-0373;D051;R2;1;1;374,78;374,78;282,9;Stock;3;0;1
10443;2024-09-05;MLT-01-0270;D036;R1;1;1;41,45;41,45;24,53;Stock;3;0;1
10444;2024-01-10;MT-04-0171;D092;R2;1;1;704,0;704,0;513,24;Stock;2;0;1
10445;2025-09-15;LOAD-M-04-0852;D120;R3;4;4;636,94;2547,76;1938,4;Stock;2;0;1
10446;2024-03-12;MT-10-0128;D012;R1;1;1;330,75;330,75;214,14;Stock;5;0;1
10447;2025-10-21;AWP-10-0643;D010;R1;1;1;245,65;245,65;184,52;Stock;3;0;1
10448;2024-08-14;LOAD-06-0733;D086;R2;1;1;121,56;121,56;74,06;VOR;1;0;1
10449;2025-04-21;MI-MC-05-0523;D074;R2;6;6;140,92;845,52;605,52;Stock;3;0;1
10450;2024-10-19;LOAD-10-0721;D063;R2;1;1;142,44;142,44;112,82;Stock;5;0;1
10451;2025-05-17;MI-MC-05-0467;D035;R1;3;3;217,15;651,45;474,21;Stock;2;0;1
10452;2025-06-15;MT-01-0103;D036;R1;1;1;69,67;69,67;45,03;Stock;3;0;1
10453;2024-10-27;MT-09-0076;D024;R1;1;0;153,44;153,44;93,55;VOR;1;1;0
10454;2024-12-18;MLT-05-0219;D069;R2;1;0;218,22;218,22;144,57;Stock;2;1;0
10455;2025-09-19;MT-04-0024;D058;R2;1;1;646,84;646,84;436,79;VOR;1;0;1
10456;2025-12-07;MLT-03-0325;D054;R2;7;7;654,45;4581,15;3628,45;Stock;3;0;1
10457;2024-01-25;MLT-03-0351;D068;R2;7;7;488,32;3418,24;2510,34;Stock;5;0;1
10458;2024-10-29;TMM-03-0606;D008;R1;1;1;360,43;360,43;250,82;VOR;1;0;1
10459;2024-06-13;TMM-01-0595;D035;R1;2;2;77,51;155,02;92,18;Stock;3;0;1
10460;2024-05-11;MRT-07-0380;D080;R2;3;0;467,61;1402,83;1267,32;VOR;1;1;0
10461;2025-07-24;MLT-10-0318;D088;R2;2;2;349,27;698,54;547,72;VOR;1;0;1
10462;2025-06-25;MT-08-0011;D015;R1;1;0;46,71;46,71;30,24;VOR;1;1;0
10463;2025-07-04;MRT-07-0392;D012;R1;1;1;447,42;447,42;338,56;VOR;1;0;1
10464;2025-09-23;MLT-09-0340;D076;R2;1;1;330,11;330,11;210,14;Stock;3;0;1
10465;2025-09-03;MT-09-0044;D105;R3;2;2;326,88;653,76;479,92;Stock;3;0;1
10466;2024-06-29;LOAD-05-0766;D136;R4;3;3;178,03;534,09;330,78;Stock;3;0;1
10467;2025-09-21;MI-MC-08-0557;D035;R1;1;1;23,11;23,11;13,2;Stock;2;0;1
10468;2025-06-26;MI-MC-08-0492;D087;R2;2;0;48,17;96,34;56,38;VOR;1;1;0
10469;2025-07-08;AWP-08-0639;D068;R2;2;2;19,53;39,06;23,68;Stock;2;0;1
10470;2025-02-16;MRT-09-0439;D081;R2;1;1;217,83;217,83;124,19;Stock;5;0;1
10471;2025-12-18;MI-MC-08-0536;D114;R3;5;5;15,57;77,85;49,1;Stock;3;0;1
10472;2024-06-17;MT-09-0044;D045;R1;4;4;345,45;1381,8;959,84;VOR;1;0;1
10473;2024-05-08;AWP-03-0650;D060;R2;1;0;569,57;569,57;469,25;Stock;2;1;0
10474;2024-05-17;MT-08-0121;D014;R1;2;0;50,68;101,36;64,74;Stock;5;1;0
10475;2024-11-06;MT-08-0174;D074;R2;1;1;12,18;12,18;7,36;VOR;1;0;1
10476;2024-05-04;MI-MC-08-0468;D081;R2;2;2;63,18;126,36;68,38;Stock;3;0;1
10477;2024-02-21;MT-08-0027;D118;R3;4;4;60,26;241,04;141,4;VOR;1;0;1
10478;2024-05-22;MI-MC-06-0487;D131;R4;1;1;122,31;122,31;88,38;Stock;2;0;1
10479;2025-10-08;MLT-02-0295;D046;R1;1;1;197,14;197,14;136,65;Stock;2;0;1
10480;2025-05-04;MT-10-0060;D023;R1;2;2;297,35;594,7;423,66;VOR;1;0;1
10481;2024-07-23;AWP-03-0650;D106;R3;1;1;627,82;627,82;469,25;Stock;2;0;1
10482;2024-02-25;LOAD-05-0708;D075;R2;1;0;155,83;155,83;95,43;Stock;5;1;0
10483;2025-05-10;MI-MC-09-0548;D056;R2;3;3;313,46;940,38;577,38;Stock;3;0;1
10484;2024-03-05;MLT-10-0204;D106;R3;2;0;175,06;350,12;234,26;VOR;1;1;0
10485;2025-11-27;MRT-10-0393;D103;R3;1;1;425,57;425,57;295,48;Stock;3;0;1
10486;2024-03-13;MT-09-0044;D062;R2;1;1;326,88;326,88;239,96;Stock;3;0;1
10487;2025-11-07;MLT-08-0314;D070;R2;3;3;52,25;156,75;97,77;Stock;3;0;1
10488;2025-10-08;MLT-08-0205;D030;R1;1;1;44,83;44,83;27,22;Stock;5;0;1
10489;2025-12-05;LOAD-05-0728;D021;R1;1;1;95,46;95,46;68,67;Stock;5;0;1
10490;2025-12-03;MT-07-0054;D105;R3;1;1;502,42;502,42;412,21;VOR;1;0;1
10491;2025-05-26;MLT-06-0312;D110;R3;5;5;181,59;907,95;669,6;Stock;5;0;1
10492;2025-06-09;MT-08-0021;D040;R1;1;1;35,43;35,43;21,83;Stock;5;0;1
10493;2025-08-22;MT-09-0076;D087;R2;6;6;145,19;871,14;561,3;VOR;1;0;1
10494;2025-10-02;MT-08-0029;D109;R3;1;1;31,32;31,32;16,71;Stock;3;0;1
10495;2024-07-04;MT-04-0025;D013;R1;1;1;304,97;304,97;226,6;VOR;1;0;1
10496;2024-09-05;MLT-04-0258;D001;R1;1;1;269,96;269,96;176,45;VOR;1;0;1
10497;2024-06-15;AWP-07-0699;D049;R2;2;2;476,61;953,22;806,64;VOR;1;0;1
10498;2025-07-26;MLT-05-0327;D037;R1;1;1;98,07;98,07;71,18;Stock;2;0;1
10499;2024-02-27;MLT-07-0262;D019;R1;3;3;361,94;1085,82;903,36;Stock;5;0;1
10500;2025-07-28;MT-09-0170;D068;R2;1;1;116,53;116,53;78,19;Stock;5;0;1
10501;2024-01-19;MI-MC-08-0557;D128;R4;4;4;23,11;92,44;52,8;Stock;2;0;1
10502;2024-09-01;LOAD-02-0761;D050;R2;2;0;254,74;509,48;367,04;Stock;5;1;0
10503;2024-07-29;MLT-06-0312;D137;R4;1;1;200,16;200,16;133,92;Stock;5;0;1
10504;2025-11-23;MT-03-0085;D039;R1;1;1;144,18;144,18;100,33;VOR;1;0;1
10505;2024-04-16;MT-09-0106;D036;R1;1;0;123,33;123,33;72,47;Stock;5;1;0
10506;2024-10-13;MLT-07-0262;D089;R2;3;3;361,94;1085,82;903,36;Stock;3;0;1
10507;2025-10-30;AWP-08-0639;D066;R2;1;1;19,53;19,53;11,84;Stock;5;0;1
10508;2024-07-15;LOAD-M-10-0835;D072;R2;6;0;280,49;1682,94;1120,8;Stock;5;1;0
10509;2024-04-28;MLT-05-0327;D049;R2;12;12;98,07;1176,84;854,16;Stock;3;0;0
10510;2025-12-21;MLT-08-0314;D071;R2;4;4;50,1;200,4;130,36;Stock;5;0;1
10511;2025-07-31;MLT-10-0263;D087;R2;7;7;409,47;2866,29;2289,77;Stock;5;0;1
10512;2025-06-09;MT-10-0182;D065;R2;1;1;268,63;268,63;208,84;VOR;1;0;1
10513;2025-08-22;MT-08-0021;D048;R2;1;1;33,53;33,53;21,83;Stock;2;0;1
10514;2024-08-05;AWP-02-0634;D017;R1;6;0;222,09;1332,54;1013,04;Stock;5;1;0
10515;2025-03-07;AWP-01-0630;D033;R1;6;6;18,72;112,32;71,22;Stock;5;0;1
10516;2025-06-15;MLT-09-0212;D045;R1;1;1;270,59;270,59;176,03;Stock;3;0;1
10517;2024-04-30;MT-08-0027;D088;R2;1;0;54,67;54,67;35,35;Stock;2;1;0
10518;2024-03-28;MT-07-0104;D107;R3;5;5;453,0;2265,0;2006,85;Stock;2;0;1
10519;2025-12-11;MT-03-0085;D096;R3;8;0;138,24;1105,92;802,64;Stock;5;1;0
10520;2024-06-16;MLT-06-0304;D043;R1;2;2;105,35;210,7;128,38;Stock;5;0;1
10521;2025-05-31;LOAD-M-05-0827;D005;R1;2;2;135,51;271,02;189,4;VOR;1;0;1
10522;2025-07-10;MT-08-0130;D023;R1;1;0;23,64;23,64;12,62;VOR;1;1;0
10523;2024-08-19;MLT-05-0284;D023;R1;2;0;211,99;423,98;268,38;VOR;1;1;0
10524;2025-12-02;MLT-04-0226;D012;R1;1;1;946,85;946,85;630,58;Stock;2;0;1
10525;2025-12-28;MLT-06-0220;D029;R1;1;1;122,96;122,96;83,96;Stock;3;0;1
10526;2025-08-03;LOAD-06-0765;D063;R2;2;2;164,67;329,34;259,74;Stock;5;0;1
10527;2024-07-18;MT-02-0157;D027;R1;1;1;287,03;287,03;207,43;VOR;1;0;1
10528;2024-06-14;MI-MC-01-0511;D102;R3;3;0;25,22;75,66;47,1;VOR;1;1;0
10529;2024-08-13;LOAD-04-0705;D073;R2;1;1;511,93;511,93;361,65;Stock;2;0;1
10530;2025-12-29;MLT-10-0204;D001;R1;1;1;175,06;175,06;117,13;VOR;1;0;1
10531;2025-02-28;LOAD-M-05-0822;D132;R4;1;1;133,91;133,91;86,97;Stock;2;0;1
10532;2024-11-13;AWP-04-0693;D011;R1;1;1;719,33;719,33;478,32;VOR;1;0;1
10533;2024-12-25;MI-MC-10-0553;D066;R2;2;0;252,06;504,12;346,92;Stock;2;1;0
10534;2025-05-24;MT-04-0147;D102;R3;1;1;278,42;278,42;224,53;Stock;2;0;1
10535;2025-11-19;MLT-06-0361;D116;R3;9;0;58,73;528,57;383,67;Stock;2;1;0
10536;2024-09-06;MLT-05-0219;D113;R3;1;1;230,62;230,62;144,57;VOR;1;0;1
10537;2025-06-10;MLT-02-0339;D091;R2;2;2;122,77;245,54;178,58;Stock;2;0;1
10538;2025-08-05;MLT-07-0311;D079;R2;3;3;399,38;1198,14;1021,65;Stock;2;0;1
10539;2024-04-17;TMM-06-0599;D062;R2;1;1;88,84;88,84;69,86;VOR;1;0;1
10540;2025-04-28;MRT-10-0426;D060;R2;3;3;456,32;1368,96;1003,38;Stock;5;0;1
10541;2025-06-05;MLT-05-0336;D046;R1;15;15;224,98;3374,7;2362,35;Stock;3;0;1
10542;2024-09-09;AWP-10-0643;D047;R1;2;2;270,78;541,56;369,04;Stock;3;0;1
10543;2024-11-13;MT-06-0181;D103;R3;1;1;114,31;114,31;84,56;Stock;2;0;1
10544;2025-01-28;MLT-10-0263;D037;R1;2;2;432,74;865,48;654,22;Stock;5;0;1
10545;2024-03-26;MI-MC-03-0458;D028;R1;1;1;334,73;334,73;263,82;Stock;3;0;1
10546;2025-07-26;MLT-05-0336;D018;R1;1;0;247,99;247,99;157,49;Stock;2;1;0
10547;2024-07-25;TMM-04-0617;D065;R2;1;1;326,15;326,15;226,55;Stock;2;0;1
