AnnoMese;SKU;GiacenzaPezzi;SafetyStock;ReorderPoint;ValoreGiacenza;GiorniCopertura;FlagStockout;FlagDeadStock
2025-10;LOAD-05-0713;21;5,9;9,7;3503,26;79,2;0;0
2025-11;LOAD-05-0713;16;5,9;9,7;2669,15;60,3;0;0
2025-12;LOAD-05-0713;6;5,9;9,7;1000,93;22,6;0;0
2024-01;MLT-02-0237;12;5,1;8,2;2515,19;26,6;0;0
2024-02;MLT-02-0237;8;5,1;8,2;1676,8;17,7;0;0
2024-03;MLT-02-0237;8;5,1;8,2;1676,8;17,7;0;0
2024-04;MLT-02-0237;1;5,1;8,2;209,6;2,2;0;0
2024-05;MLT-02-0237;13;5,1;8,2;2724,79;28,8;0;0
2024-06;MLT-02-0237;9;5,1;8,2;1886,4;19,9;0;0
2024-07;MLT-02-0237;9;5,1;8,2;1886,4;19,9;0;0
2024-08;MLT-02-0237;11;5,1;8,2;2305,59;24,4;0;0
2024-09;MLT-02-0237;5;5,1;8,2;1048,0;11,1;0;0
2024-10;MLT-02-0237;11;5,1;8,2;2305,59;24,4;0;0
2024-11;MLT-02-0237;4;5,1;8,2;838,4;8,9;0;0
2024-12;MLT-02-0237;7;5,1;8,2;1467,2;15,5;0;0
2025-01;MLT-02-0237;9;5,1;8,2;1886,4;19,9;0;0
2025-02;MLT-02-0237;7;5,1;8,2;1467,2;15,5;0;0
2025-03;MLT-02-0237;11;5,1;8,2;2305,59;24,4;0;0
2025-04;MLT-02-0237;1;5,1;8,2;209,6;2,2;0;0
2025-05;MLT-02-0237;12;5,1;8,2;2515,19;26,6;0;0
2025-06;MLT-02-0237;3;5,1;8,2;628,8;6,6;0;0
2025-07;MLT-02-0237;6;5,1;8,2;1257,6;13,3;0;0
2025-08;MLT-02-0237;4;5,1;8,2;838,4;8,9;0;0
2025-09;MLT-02-0237;3;5,1;8,2;628,8;6,6;0;0
2025-10;MLT-02-0237;9;5,1;8,2;1886,4;19,9;0;0
2025-11;MLT-02-0237;12;5,1;8,2;2515,19;26,6;0;0
2025-12;MLT-02-0237;9;5,1;8,2;1886,4;19,9;0;0
2024-01;MRT-03-0411;1;1;1,8;493,37;12,0;0;0
2024-02;MRT-03-0411;1;1;1,8;493,37;12,0;0;0
2024-03;MRT-03-0411;2;1;1,8;986,73;24,0;0;0
2024-04;MRT-03-0411;1;1;1,8;493,37;12,0;0;0
2024-05;MRT-03-0411;0;1;1,8;0,0;0,0;1;0
2024-06;MRT-03-0411;1;1;1,8;493,37;12,0;0;0
2024-07;MRT-03-0411;4;1;1,8;1973,46;48,0;0;0
2024-08;MRT-03-0411;1;1;1,8;493,37;12,0;0;0
2024-09;MRT-03-0411;1;1;1,8;493,37;12,0;0;0
2024-10;MRT-03-0411;0;1;1,8;0,0;0,0;1;0
2024-11;MRT-03-0411;2;1;1,8;986,73;24,0;0;0
2024-12;MRT-03-0411;1;1;1,8;493,37;12,0;0;0
2025-01;MRT-03-0411;2;1;1,8;986,73;24,0;0;0
2025-02;MRT-03-0411;1;1;1,8;493,37;12,0;0;0
2025-03;MRT-03-0411;1;1;1,8;493,37;12,0;0;0
2025-04;MRT-03-0411;2;1;1,8;986,73;24,0;0;0
2025-05;MRT-03-0411;2;1;1,8;986,73;24,0;0;0
2025-06;MRT-03-0411;1;1;1,8;493,37;12,0;0;0
2025-07;MRT-03-0411;1;1;1,8;493,37;12,0;0;0
2025-08;MRT-03-0411;2;1;1,8;986,73;24,0;0;0
2025-09;MRT-03-0411;2;1;1,8;986,73;24,0;0;0
2025-10;MRT-03-0411;1;1;1,8;493,37;12,0;0;0
2025-11;MRT-03-0411;2;1;1,8;986,73;24,0;0;0
2025-12;MRT-03-0411;2;1;1,8;986,73;24,0;0;0
2024-01;MLT-04-0241;5;2,9;4,8;3404,28;38,3;0;0
2024-02;MLT-04-0241;7;2,9;4,8;4766,0;53,6;0;0
2024-03;MLT-04-0241;0;2,9;4,8;0,0;0,0;1;0
2024-04;MLT-04-0241;7;2,9;4,8;4766,0;53,6;0;0
2024-05;MLT-04-0241;3;2,9;4,8;2042,57;23,0;0;0
2024-06;MLT-04-0241;4;2,9;4,8;2723,43;30,6;0;0
2024-07;MLT-04-0241;4;2,9;4,8;2723,43;30,6;0;0
2024-08;MLT-04-0241;0;2,9;4,8;0,0;0,0;1;0
2024-09;MLT-04-0241;4;2,9;4,8;2723,43;30,6;0;0
2024-10;MLT-04-0241;5;2,9;4,8;3404,28;38,3;0;0
2024-11;MLT-04-0241;1;2,9;4,8;680,86;7,7;0;0
2024-12;MLT-04-0241;7;2,9;4,8;4766,0;53,6;0;0
2025-01;MLT-04-0241;2;2,9;4,8;1361,71;15,3;0;0
2025-02;MLT-04-0241;7;2,9;4,8;4766,0;53,6;0;0
2025-03;MLT-04-0241;0;2,9;4,8;0,0;0,0;1;0
2025-04;MLT-04-0241;3;2,9;4,8;2042,57;23,0;0;0
2025-05;MLT-04-0241;6;2,9;4,8;4085,14;46,0;0;0
2025-06;MLT-04-0241;4;2,9;4,8;2723,43;30,6;0;0
2025-07;MLT-04-0241;3;2,9;4,8;2042,57;23,0;0;0
2025-08;MLT-04-0241;6;2,9;4,8;4085,14;46,0;0;0
2025-09;MLT-04-0241;5;2,9;4,8;3404,28;38,3;0;0
2025-10;MLT-04-0241;6;2,9;4,8;4085,14;46,0;0;0
2025-11;MLT-04-0241;4;2,9;4,8;2723,43;30,6;0;0
2025-12;MLT-04-0241;7;2,9;4,8;4766,0;53,6;0;0
2024-01;MI-MC-09-0473;42;15,8;25,7;8140,11;191,4;0;0
2024-02;MI-MC-09-0473;22;15,8;25,7;4263,87;100,3;0;0
2024-03;MI-MC-09-0473;11;15,8;25,7;2131,93;50,1;0;0
2024-04;MI-MC-09-0473;26;15,8;25,7;5039,11;118,5;0;0
2024-05;MI-MC-09-0473;34;15,8;25,7;6589,61;154,9;0;0
2024-06;MI-MC-09-0473;42;15,8;25,7;8140,11;191,4;0;0
2024-07;MI-MC-09-0473;44;15,8;25,7;8527,73;200,5;0;0
2024-08;MI-MC-09-0473;21;15,8;25,7;4070,05;95,7;0;0
2024-09;MI-MC-09-0473;2;15,8;25,7;387,62;9,1;0;0
2024-10;MI-MC-09-0473;34;15,8;25,7;6589,61;154,9;0;0
2024-11;MI-MC-09-0473;28;15,8;25,7;5426,74;127,6;0;0
2024-12;MI-MC-09-0473;37;15,8;25,7;7171,05;168,6;0;0
2025-01;MI-MC-09-0473;21;15,8;25,7;4070,05;95,7;0;0
2025-02;MI-MC-09-0473;51;15,8;25,7;9884,42;232,4;0;0
2025-03;MI-MC-09-0473;25;15,8;25,7;4845,3;113,9;0;0
2025-04;MI-MC-09-0473;35;15,8;25,7;6783,42;159,5;0;0
2025-05;MI-MC-09-0473;6;15,8;25,7;1162,87;27,3;0;0
2025-06;MI-MC-09-0473;13;15,8;25,7;2519,56;59,2;0;0
2025-07;MI-MC-09-0473;27;15,8;25,7;5232,93;123,0;0;0
2025-08;MI-MC-09-0473;13;15,8;25,7;2519,56;59,2;0;0
2025-09;MI-MC-09-0473;41;15,8;25,7;7946,3;186,8;0;0
2025-10;MI-MC-09-0473;54;15,8;25,7;10465,85;246,1;0;0
2025-11;MI-MC-09-0473;23;15,8;25,7;4457,68;104,8;0;0
2025-12;MI-MC-09-0473;24;15,8;25,7;4651,49;109,4;0;0
2024-01;MT-09-0162;4;2,6;4,8;769,71;9,1;0;0
2024-02;MT-09-0162;7;2,6;4,8;1346,99;16,0;0;0
2024-03;MT-09-0162;4;2,6;4,8;769,71;9,1;0;0
2024-04;MT-09-0162;8;2,6;4,8;1539,41;18,3;0;0
2024-05;MT-09-0162;1;2,6;4,8;192,43;2,3;0;0
2024-06;MT-09-0162;0;2,6;4,8;0,0;0,0;1;0
2024-07;MT-09-0162;5;2,6;4,8;962,13;11,4;0;0
2024-08;MT-09-0162;6;2,6;4,8;1154,56;13,7;0;0
2024-09;MT-09-0162;7;2,6;4,8;1346,99;16,0;0;0
2024-10;MT-09-0162;7;2,6;4,8;1346,99;16,0;0;0
2024-11;MT-09-0162;5;2,6;4,8;962,13;11,4;0;0
2024-12;MT-09-0162;2;2,6;4,8;384,85;4,6;0;0
2025-01;MT-09-0162;2;2,6;4,8;384,85;4,6;0;0
2025-02;MT-09-0162;8;2,6;4,8;1539,41;18,3;0;0
2025-03;MT-09-0162;4;2,6;4,8;769,71;9,1;0;0
2025-04;MT-09-0162;5;2,6;4,8;962,13;11,4;0;0
2025-05;MT-09-0162;5;2,6;4,8;962,13;11,4;0;0
2025-06;MT-09-0162;7;2,6;4,8;1346,99;16,0;0;0
2025-07;MT-09-0162;6;2,6;4,8;1154,56;13,7;0;0
2025-08;MT-09-0162;8;2,6;4,8;1539,41;18,3;0;0
2025-09;MT-09-0162;3;2,6;4,8;577,28;6,9;0;0
2025-10;MT-09-0162;3;2,6;4,8;577,28;6,9;0;0
2025-11;MT-09-0162;4;2,6;4,8;769,71;9,1;0;0
2025-12;MT-09-0162;6;2,6;4,8;1154,56;13,7;0;0
2024-01;MLT-02-0337;37;16,6;26,9;3008,23;35,8;0;0
2024-02;MLT-02-0337;13;16,6;26,9;1056,94;12,6;0;0
2024-03;MLT-02-0337;13;16,6;26,9;1056,94;12,6;0;0
2024-04;MLT-02-0337;41;16,6;26,9;3333,44;39,6;0;0
2024-05;MLT-02-0337;46;16,6;26,9;3739,96;44,5;0;0
2024-06;MLT-02-0337;19;16,6;26,9;1544,76;18,4;0;0
2024-07;MLT-02-0337;30;16,6;26,9;2439,1;29,0;0;0
2024-08;MLT-02-0337;38;16,6;26,9;3089,53;36,7;0;0
2024-09;MLT-02-0337;14;16,6;26,9;1138,25;13,5;0;0
2024-10;MLT-02-0337;34;16,6;26,9;2764,32;32,9;0;0
2024-11;MLT-02-0337;26;16,6;26,9;2113,89;25,1;0;0
2024-12;MLT-02-0337;21;16,6;26,9;1707,37;20,3;0;0
2025-01;MLT-02-0337;6;16,6;26,9;487,82;5,8;0;0
2025-02;MLT-02-0337;46;16,6;26,9;3739,96;44,5;0;0
2025-03;MLT-02-0337;53;16,6;26,9;4309,08;51,2;0;0
2025-04;MLT-02-0337;18;16,6;26,9;1463,46;17,4;0;0
2025-05;MLT-02-0337;35;16,6;26,9;2845,62;33,8;0;0
2025-06;MLT-02-0337;7;16,6;26,9;569,12;6,8;0;0
2025-07;MLT-02-0337;21;16,6;26,9;1707,37;20,3;0;0
2025-08;MLT-02-0337;20;16,6;26,9;1626,07;19,3;0;0
2025-09;MLT-02-0337;35;16,6;26,9;2845,62;33,8;0;0
2025-10;MLT-02-0337;11;16,6;26,9;894,34;10,6;0;0
2025-11;MLT-02-0337;21;16,6;26,9;1707,37;20,3;0;0
2025-12;MLT-02-0337;16;16,6;26,9;1300,85;15,5;0;0
2024-01;MT-04-0188;12;5,4;8,8;5986,01;74,5;0;0
2024-02;MT-04-0188;11;5,4;8,8;5487,18;68,3;0;0
2024-03;MT-04-0188;8;5,4;8,8;3990,67;49,7;0;0
2024-04;MT-04-0188;11;5,4;8,8;5487,18;68,3;0;0
2024-05;MT-04-0188;12;5,4;8,8;5986,01;74,5;0;0
2024-06;MT-04-0188;7;5,4;8,8;3491,84;43,4;0;0
2024-07;MT-04-0188;15;5,4;8,8;7482,51;93,1;0;0
2024-08;MT-04-0188;3;5,4;8,8;1496,5;18,6;0;0
2024-09;MT-04-0188;15;5,4;8,8;7482,51;93,1;0;0
2024-10;MT-04-0188;16;5,4;8,8;7981,35;99,3;0;0
2024-11;MT-04-0188;15;5,4;8,8;7482,51;93,1;0;0
2024-12;MT-04-0188;17;5,4;8,8;8480,18;105,5;0;0
2025-01;MT-04-0188;10;5,4;8,8;4988,34;62,1;0;0
2025-02;MT-04-0188;19;5,4;8,8;9477,85;117,9;0;0
2025-03;MT-04-0188;10;5,4;8,8;4988,34;62,1;0;0
2025-04;MT-04-0188;5;5,4;8,8;2494,17;31,0;0;0
2025-05;MT-04-0188;6;5,4;8,8;2993,01;37,2;0;0
2025-06;MT-04-0188;6;5,4;8,8;2993,01;37,2;0;0
2025-07;MT-04-0188;6;5,4;8,8;2993,01;37,2;0;0
2025-08;MT-04-0188;6;5,4;8,8;2993,01;37,2;0;0
2025-09;MT-04-0188;10;5,4;8,8;4988,34;62,1;0;0
2025-10;MT-04-0188;11;5,4;8,8;5487,18;68,3;0;0
2025-11;MT-04-0188;10;5,4;8,8;4988,34;62,1;0;0
2025-12;MT-04-0188;2;5,4;8,8;997,67;12,4;0;0
2024-01;AWP-06-0653;4;3,6;6,7;469,45;18,5;0;0
2024-02;AWP-06-0653;5;3,6;6,7;586,81;23,1;0;0
2024-03;AWP-06-0653;4;3,6;6,7;469,45;18,5;0;0
2024-04;AWP-06-0653;0;3,6;6,7;0,0;0,0;1;0
2024-05;AWP-06-0653;3;3,6;6,7;352,09;13,8;0;0
2024-06;AWP-06-0653;7;3,6;6,7;821,53;32,3;0;0
2024-07;AWP-06-0653;2;3,6;6,7;234,72;9,2;0;0
2024-08;AWP-06-0653;3;3,6;6,7;352,09;13,8;0;0
2024-09;AWP-06-0653;4;3,6;6,7;469,45;18,5;0;0
2024-10;AWP-06-0653;1;3,6;6,7;117,36;4,6;0;0
2024-11;AWP-06-0653;7;3,6;6,7;821,53;32,3;0;0
2024-12;AWP-06-0653;5;3,6;6,7;586,81;23,1;0;0
2025-01;AWP-06-0653;8;3,6;6,7;938,89;36,9;0;0
2025-02;AWP-06-0653;6;3,6;6,7;704,17;27,7;0;0
2025-03;AWP-06-0653;11;3,6;6,7;1290,98;50,8;0;0
2025-04;AWP-06-0653;10;3,6;6,7;1173,62;46,2;0;0
2025-05;AWP-06-0653;3;3,6;6,7;352,09;13,8;0;0
2025-06;AWP-06-0653;6;3,6;6,7;704,17;27,7;0;0
2025-07;AWP-06-0653;10;3,6;6,7;1173,62;46,2;0;0
2025-08;AWP-06-0653;11;3,6;6,7;1290,98;50,8;0;0
2025-09;AWP-06-0653;4;3,6;6,7;469,45;18,5;0;0
2025-10;AWP-06-0653;6;3,6;6,7;704,17;27,7;0;0
2025-11;AWP-06-0653;7;3,6;6,7;821,53;32,3;0;0
2025-12;AWP-06-0653;7;3,6;6,7;821,53;32,3;0;0
2024-01;LOAD-M-02-0840;18;7,7;14,2;2411,75;83,6;0;0
2024-02;LOAD-M-02-0840;25;7,7;14,2;3349,65;116,1;0;0
2024-03;LOAD-M-02-0840;18;7,7;14,2;2411,75;83,6;0;0
2024-04;LOAD-M-02-0840;17;7,7;14,2;2277,76;79,0;0;0
2024-05;LOAD-M-02-0840;16;7,7;14,2;2143,78;74,3;0;0
2024-06;LOAD-M-02-0840;20;7,7;14,2;2679,72;92,9;0;0
2024-07;LOAD-M-02-0840;14;7,7;14,2;1875,8;65,0;0;0
2024-08;LOAD-M-02-0840;17;7,7;14,2;2277,76;79,0;0;0
2024-09;LOAD-M-02-0840;7;7,7;14,2;937,9;32,5;0;0
2024-10;LOAD-M-02-0840;32;7,7;14,2;4287,55;148,6;0;0
2024-11;LOAD-M-02-0840;17;7,7;14,2;2277,76;79,0;0;0
2024-12;LOAD-M-02-0840;14;7,7;14,2;1875,8;65,0;0;0
2025-01;LOAD-M-02-0840;9;7,7;14,2;1205,87;41,8;0;0
2025-02;LOAD-M-02-0840;8;7,7;14,2;1071,89;37,2;0;0
2025-03;LOAD-M-02-0840;13;7,7;14,2;1741,82;60,4;0;0
2025-04;LOAD-M-02-0840;20;7,7;14,2;2679,72;92,9;0;0
2025-05;LOAD-M-02-0840;12;7,7;14,2;1607,83;55,7;0;0
2025-06;LOAD-M-02-0840;16;7,7;14,2;2143,78;74,3;0;0
2025-07;LOAD-M-02-0840;13;7,7;14,2;1741,82;60,4;0;0
2025-08;LOAD-M-02-0840;16;7,7;14,2;2143,78;74,3;0;0
2025-09;LOAD-M-02-0840;22;7,7;14,2;2947,69;102,2;0;0
2025-10;LOAD-M-02-0840;28;7,7;14,2;3751,61;130,1;0;0
2025-11;LOAD-M-02-0840;12;7,7;14,2;1607,83;55,7;0;0
2025-12;LOAD-M-02-0840;15;7,7;14,2;2009,79;69,7;0;0
2024-01;MLT-10-0229;4;2,4;4,3;1081,32;20,3;0;0
2024-02;MLT-10-0229;5;2,4;4,3;1351,65;25,4;0;0
2024-03;MLT-10-0229;2;2,4;4,3;540,66;10,1;0;0
2024-04;MLT-10-0229;4;2,4;4,3;1081,32;20,3;0;0
2024-05;MLT-10-0229;6;2,4;4,3;1621,98;30,4;0;0
2024-06;MLT-10-0229;3;2,4;4,3;810,99;15,2;0;0
2024-07;MLT-10-0229;4;2,4;4,3;1081,32;20,3;0;0
2024-08;MLT-10-0229;7;2,4;4,3;1892,31;35,5;0;0
2024-09;MLT-10-0229;5;2,4;4,3;1351,65;25,4;0;0
2024-10;MLT-10-0229;2;2,4;4,3;540,66;10,1;0;0
2024-11;MLT-10-0229;3;2,4;4,3;810,99;15,2;0;0
2024-12;MLT-10-0229;7;2,4;4,3;1892,31;35,5;0;0
2025-01;MLT-10-0229;7;2,4;4,3;1892,31;35,5;0;0
2025-02;MLT-10-0229;4;2,4;4,3;1081,32;20,3;0;0
2025-03;MLT-10-0229;5;2,4;4,3;1351,65;25,4;0;0
2025-04;MLT-10-0229;1;2,4;4,3;270,33;5,1;0;0
2025-05;MLT-10-0229;2;2,4;4,3;540,66;10,1;0;0
2025-06;MLT-10-0229;3;2,4;4,3;810,99;15,2;0;0
2025-07;MLT-10-0229;2;2,4;4,3;540,66;10,1;0;0
2025-08;MLT-10-0229;3;2,4;4,3;810,99;15,2;0;0
2025-09;MLT-10-0229;2;2,4;4,3;540,66;10,1;0;0
2025-10;MLT-10-0229;6;2,4;4,3;1621,98;30,4;0;0
2025-11;MLT-10-0229;3;2,4;4,3;810,99;15,2;0;0
2025-12;MLT-10-0229;2;2,4;4,3;540,66;10,1;0;0
2024-01;MT-05-0102;4;2,5;4,7;542,43;9,4;0;0
2024-02;MT-05-0102;4;2,5;4,7;542,43;9,4;0;0
2024-03;MT-05-0102;6;2,5;4,7;813,65;14,1;0;0
2024-04;MT-05-0102;2;2,5;4,7;271,22;4,7;0;0
2024-05;MT-05-0102;2;2,5;4,7;271,22;4,7;0;0
2024-06;MT-05-0102;6;2,5;4,7;813,65;14,1;0;0
2024-07;MT-05-0102;6;2,5;4,7;813,65;14,1;0;0
2024-08;MT-05-0102;0;2,5;4,7;0,0;0,0;1;0
2024-09;MT-05-0102;4;2,5;4,7;542,43;9,4;0;0
2024-10;MT-05-0102;4;2,5;4,7;542,43;9,4;0;0
2024-11;MT-05-0102;6;2,5;4,7;813,65;14,1;0;0
2024-12;MT-05-0102;6;2,5;4,7;813,65;14,1;0;0
2025-01;MT-05-0102;4;2,5;4,7;542,43;9,4;0;0
2025-02;MT-05-0102;3;2,5;4,7;406,83;7,1;0;0
2025-03;MT-05-0102;5;2,5;4,7;678,04;11,8;0;0
2025-04;MT-05-0102;5;2,5;4,7;678,04;11,8;0;0
2025-05;MT-05-0102;2;2,5;4,7;271,22;4,7;0;0
2025-06;MT-05-0102;6;2,5;4,7;813,65;14,1;0;0
2025-07;MT-05-0102;4;2,5;4,7;542,43;9,4;0;0
2025-08;MT-05-0102;1;2,5;4,7;135,61;2,4;0;0
2025-09;MT-05-0102;5;2,5;4,7;678,04;11,8;0;0
2025-10;MT-05-0102;1;2,5;4,7;135,61;2,4;0;0
2025-11;MT-05-0102;4;2,5;4,7;542,43;9,4;0;0
2025-12;MT-05-0102;6;2,5;4,7;813,65;14,1;0;0
2024-01;MLT-07-0271;13;10,2;18,7;5280,6;68,8;0;0
2024-02;MLT-07-0271;16;10,2;18,7;6499,2;84,7;0;0
2024-03;MLT-07-0271;10;10,2;18,7;4062,0;52,9;0;0
2024-04;MLT-07-0271;9;10,2;18,7;3655,8;47,6;0;0
2024-05;MLT-07-0271;18;10,2;18,7;7311,6;95,3;0;0
2024-06;MLT-07-0271;8;10,2;18,7;3249,6;42,4;0;0
2024-07;MLT-07-0271;39;10,2;18,7;15841,79;206,5;0;0
2024-08;MLT-07-0271;10;10,2;18,7;4062,0;52,9;0;0
2024-09;MLT-07-0271;17;10,2;18,7;6905,4;90,0;0;0
2024-10;MLT-07-0271;13;10,2;18,7;5280,6;68,8;0;0
2024-11;MLT-07-0271;31;10,2;18,7;12592,19;164,1;0;0
2024-12;MLT-07-0271;16;10,2;18,7;6499,2;84,7;0;0
2025-01;MLT-07-0271;23;10,2;18,7;9342,6;121,8;0;0
2025-02;MLT-07-0271;24;10,2;18,7;9748,8;127,1;0;0
2025-03;MLT-07-0271;20;10,2;18,7;8124,0;105,9;0;0
2025-04;MLT-07-0271;12;10,2;18,7;4874,4;63,5;0;0
2025-05;MLT-07-0271;25;10,2;18,7;10155,0;132,4;0;0
2025-06;MLT-07-0271;21;10,2;18,7;8530,2;111,2;0;0
2025-07;MLT-07-0271;9;10,2;18,7;3655,8;47,6;0;0
2025-08;MLT-07-0271;14;10,2;18,7;5686,8;74,1;0;0
2025-09;MLT-07-0271;22;10,2;18,7;8936,4;116,5;0;0
2025-10;MLT-07-0271;11;10,2;18,7;4468,2;58,2;0;0
2025-11;MLT-07-0271;19;10,2;18,7;7717,8;100,6;0;0
2025-12;MLT-07-0271;1;10,2;18,7;406,2;5,3;0;0
2024-01;MLT-09-0317;6;4,6;7,5;1102,36;14,6;0;0
2024-02;MLT-09-0317;5;4,6;7,5;918,63;12,2;0;0
2024-03;MLT-09-0317;5;4,6;7,5;918,63;12,2;0;0
2024-04;MLT-09-0317;2;4,6;7,5;367,45;4,9;0;0
2024-05;MLT-09-0317;12;4,6;7,5;2204,72;29,2;0;0
2024-06;MLT-09-0317;9;4,6;7,5;1653,54;21,9;0;0
2024-07;MLT-09-0317;6;4,6;7,5;1102,36;14,6;0;0
2024-08;MLT-09-0317;4;4,6;7,5;734,91;9,7;0;0
2024-09;MLT-09-0317;10;4,6;7,5;1837,27;24,3;0;0
2024-10;MLT-09-0317;2;4,6;7,5;367,45;4,9;0;0
2024-11;MLT-09-0317;7;4,6;7,5;1286,09;17,0;0;0
2024-12;MLT-09-0317;8;4,6;7,5;1469,81;19,5;0;0
2025-01;MLT-09-0317;7;4,6;7,5;1286,09;17,0;0;0
2025-02;MLT-09-0317;3;4,6;7,5;551,18;7,3;0;0
2025-03;MLT-09-0317;5;4,6;7,5;918,63;12,2;0;0
2025-04;MLT-09-0317;6;4,6;7,5;1102,36;14,6;0;0
2025-05;MLT-09-0317;5;4,6;7,5;918,63;12,2;0;0
2025-06;MLT-09-0317;7;4,6;7,5;1286,09;17,0;0;0
2025-07;MLT-09-0317;3;4,6;7,5;551,18;7,3;0;0
2025-08;MLT-09-0317;11;4,6;7,5;2020,99;26,8;0;0
2025-09;MLT-09-0317;10;4,6;7,5;1837,27;24,3;0;0
2025-10;MLT-09-0317;0;4,6;7,5;0,0;0,0;1;0
2025-11;MLT-09-0317;16;4,6;7,5;2939,63;38,9;0;0
2025-12;MLT-09-0317;5;4,6;7,5;918,63;12,2;0;0
2024-01;MRT-07-0392;6;2,0;3,6;2031,39;51,4;0;0
2024-02;MRT-07-0392;5;2,0;3,6;1692,82;42,9;0;0
2024-03;MRT-07-0392;3;2,0;3,6;1015,69;25,7;0;0
2024-04;MRT-07-0392;4;2,0;3,6;1354,26;34,3;0;0
2024-05;MRT-07-0392;1;2,0;3,6;338,56;8,6;0;0
2024-06;MRT-07-0392;1;2,0;3,6;338,56;8,6;0;0
2024-07;MRT-07-0392;5;2,0;3,6;1692,82;42,9;0;0
2024-08;MRT-07-0392;4;2,0;3,6;1354,26;34,3;0;0
2024-09;MRT-07-0392;2;2,0;3,6;677,13;17,1;0;0
2024-10;MRT-07-0392;4;2,0;3,6;1354,26;34,3;0;0
2024-11;MRT-07-0392;6;2,0;3,6;2031,39;51,4;0;0
2024-12;MRT-07-0392;2;2,0;3,6;677,13;17,1;0;0
2025-01;MRT-07-0392;8;2,0;3,6;2708,52;68,6;0;0
2025-02;MRT-07-0392;1;2,0;3,6;338,56;8,6;0;0
2025-03;MRT-07-0392;3;2,0;3,6;1015,69;25,7;0;0
2025-04;MRT-07-0392;2;2,0;3,6;677,13;17,1;0;0
2025-05;MRT-07-0392;2;2,0;3,6;677,13;17,1;0;0
2025-06;MRT-07-0392;2;2,0;3,6;677,13;17,1;0;0
2025-07;MRT-07-0392;0;2,0;3,6;0,0;0,0;1;0
2025-08;MRT-07-0392;1;2,0;3,6;338,56;8,6;0;0
2025-09;MRT-07-0392;5;2,0;3,6;1692,82;42,9;0;0
2025-10;MRT-07-0392;3;2,0;3,6;1015,69;25,7;0;0
2025-11;MRT-07-0392;2;2,0;3,6;677,13;17,1;0;0
2025-12;MRT-07-0392;1;2,0;3,6;338,56;8,6;0;0
2024-01;MLT-10-0326;4;10,4;19,1;775,6;9,7;0;0
2024-02;MLT-10-0326;30;10,4;19,1;5817,0;72,5;0;0
2024-03;MLT-10-0326;0;10,4;19,1;0,0;0,0;1;0
2024-04;MLT-10-0326;12;10,4;19,1;2326,8;29,0;0;0
2024-05;MLT-10-0326;18;10,4;19,1;3490,2;43,5;0;0
2024-06;MLT-10-0326;22;10,4;19,1;4265,8;53,2;0;0
2024-07;MLT-10-0326;14;10,4;19,1;2714,6;33,8;0;0
2024-08;MLT-10-0326;38;10,4;19,1;7368,2;91,8;0;0
2024-09;MLT-10-0326;11;10,4;19,1;2132,9;26,6;0;0
2024-10;MLT-10-0326;14;10,4;19,1;2714,6;33,8;0;0
2024-11;MLT-10-0326;18;10,4;19,1;3490,2;43,5;0;0
2024-12;MLT-10-0326;25;10,4;19,1;4847,5;60,4;0;0
2025-01;MLT-10-0326;13;10,4;19,1;2520,7;31,4;0;0
2025-02;MLT-10-0326;17;10,4;19,1;3296,3;41,1;0;0
2025-03;MLT-10-0326;33;10,4;19,1;6398,7;79,7;0;0
2025-04;MLT-10-0326;8;10,4;19,1;1551,2;19,3;0;0
2025-05;MLT-10-0326;21;10,4;19,1;4071,9;50,7;0;0
2025-06;MLT-10-0326;9;10,4;19,1;1745,1;21,7;0;0
2025-07;MLT-10-0326;17;10,4;19,1;3296,3;41,1;0;0
2025-08;MLT-10-0326;17;10,4;19,1;3296,3;41,1;0;0
2025-09;MLT-10-0326;22;10,4;19,1;4265,8;53,2;0;0
2025-10;MLT-10-0326;10;10,4;19,1;1939,0;24,2;0;0
2025-11;MLT-10-0326;15;10,4;19,1;2908,5;36,2;0;0
2025-12;MLT-10-0326;22;10,4;19,1;4265,8;53,2;0;0
2024-01;LOAD-04-0731;51;18,5;30,1;8598,11;198,5;0;0
2024-02;LOAD-04-0731;18;18,5;30,1;3034,63;70,1;0;0
2024-03;LOAD-04-0731;64;18,5;30,1;10789,78;249,1;0;0
2024-04;LOAD-04-0731;36;18,5;30,1;6069,25;140,1;0;0
2024-05;LOAD-04-0731;20;18,5;30,1;3371,81;77,8;0;0
2024-06;LOAD-04-0731;69;18,5;30,1;11632,73;268,5;0;0
2024-07;LOAD-04-0731;24;18,5;30,1;4046,17;93,4;0;0
2024-08;LOAD-04-0731;21;18,5;30,1;3540,4;81,7;0;0
2024-09;LOAD-04-0731;42;18,5;30,1;7080,8;163,5;0;0
2024-10;LOAD-04-0731;30;18,5;30,1;5057,71;116,8;0;0
2024-11;LOAD-04-0731;30;18,5;30,1;5057,71;116,8;0;0
2024-12;LOAD-04-0731;2;18,5;30,1;337,18;7,8;0;0
2025-01;LOAD-04-0731;38;18,5;30,1;6406,43;147,9;0;0
2025-02;LOAD-04-0731;16;18,5;30,1;2697,45;62,3;0;0
2025-03;LOAD-04-0731;34;18,5;30,1;5732,07;132,3;0;0
2025-04;LOAD-04-0731;18;18,5;30,1;3034,63;70,1;0;0
